Region,Customer_ID,Customer_Name,Sales,region_rank
South,WB-218502,William Brown,254,1163
South,WB-218503,William Brown,507,892
South,XP-218652,Xylona Preis,1243,420
South,XP-218653,Xylona Preis,57,1542
South,XP-218654,Xylona Preis,524,880
South,YC-218952,Yoseph Carroll,1334,390
South,YC-218953,Yoseph Carroll,293,1108
South,YS-218803,Yana Sorensen,18,1686
South,YS-218804,Yana Sorensen,502,899
South,ZC-219102,Zuschuss Carroll,4082,42
South,ZC-219103,Zuschuss Carroll,297,1103
South,ZC-219104,Zuschuss Carroll,1471,345
South,ZD-219252,Zuschuss Donatelli,1226,429
South,ZD-219253,Zuschuss Donatelli,872,610
South,ZD-219254,Zuschuss Donatelli,857,625
Southeast Asia,AA-103151,Alex Avila,545,426
Southeast Asia,AA-104801,Andrew Allen,4774,17
Southeast Asia,AA-106451,Anna Andreadi,2010,157
Southeast Asia,AB-100151,Aaron Bergman,3067,76
Southeast Asia,AB-100601,Adam Bellavance,1600,210
Southeast Asia,AB-101651,Alan Barnes,1838,180
Southeast Asia,AB-102551,Alejandro Ballentine,2018,155
Southeast Asia,AB-106001,Ann Blume,698,383
Southeast Asia,AC-104201,Alyssa Crouse,739,369
Southeast Asia,AC-104501,Amy Cox,265,528
Southeast Asia,AC-106151,Ann Chong,719,375
Southeast Asia,AC-106601,Anna Chung,588,416
Southeast Asia,AD-101801,Alan Dominguez,6119,8
Southeast Asia,AF-108701,Art Ferguson,2375,124
Southeast Asia,AF-108851,Art Foster,905,328
Southeast Asia,AG-102701,Alejandro Grove,356,485
Southeast Asia,AG-103001,Aleksandra Gannaway,455,453
Southeast Asia,AG-103301,Alex Grayson,3206,68
Southeast Asia,AG-104951,Andrew Gjertsen,131,589
Southeast Asia,AG-106751,Anna Gayman,1585,212
Southeast Asia,AG-107651,Anthony Garverick,953,317
Southeast Asia,AG-109001,Arthur Gainer,296,507
Southeast Asia,AH-100301,Aaron Hawkins,1264,267
Southeast Asia,AH-100751,Adam Hart,2012,156
Southeast Asia,AH-101951,Alan Haines,2157,145
Southeast Asia,AH-102101,Alan Hwang,25,660
Southeast Asia,AH-104651,Amy Hunt,252,532
Southeast Asia,AH-105851,Angele Hood,410,466
Southeast Asia,AI-108551,Arianne Irving,172,566
Southeast Asia,AJ-107801,Anthony Jacobs,82,617
Southeast Asia,AJ-109451,Ashley Jarboe,138,583
Southeast Asia,AJ-109601,Astrea Jones,800,355
Southeast Asia,AM-103601,Alice McCarthy,417,464
Southeast Asia,AM-107051,Anne McFarland,7116,3
Southeast Asia,AO-108101,Anthony O'Donnell,1945,167
Southeast Asia,AP-107201,Anne Pryor,825,345
Southeast Asia,AP-109151,Arthur Prichep,1875,176
Southeast Asia,AR-103451,Alex Russell,2533,106
Southeast Asia,AR-104051,Allen Rosenblatt,177,564
Southeast Asia,AR-105101,Andrew Roberts,49,641
Southeast Asia,AR-105401,Andy Reiter,401,471
Southeast Asia,AR-105701,Anemone Ratner,543,427
Southeast Asia,AR-108251,Anthony Rawles,87,613
Southeast Asia,AS-100451,Aaron Smayling,1172,283
Southeast Asia,AS-101351,Adrian Shami,408,467
Southeast Asia,AS-102251,Alan Schoenberger,296,508
Southeast Asia,AS-102401,Alan Shonely,273,524
Southeast Asia,AS-106301,Ann Steele,201,554
Southeast Asia,AT-104351,Alyssa Tate,2547,104
Southeast Asia,AT-107351,Annie Thurman,535,430
Southeast Asia,AW-109301,Arthur Wiediger,54,633
Southeast Asia,BB-109901,Barry Blumstein,3088,73
Southeast Asia,BD-113201,Bill Donatelli,53,637
Southeast Asia,BD-115001,Bradley Drucker,1065,299
Southeast Asia,BD-115601,Brendan Dodson,542,428
Southeast Asia,BD-116051,Brian Dahlen,890,332
Southeast Asia,BD-116201,Brian DeCherney,2166,142
Southeast Asia,BD-116351,Brian Derr,852,337
Southeast Asia,BD-117251,Bruce Degenhardt,308,506
Southeast Asia,BD-117701,Bryan Davis,591,414
Southeast Asia,BE-113351,Bill Eplett,1999,161
Southeast Asia,BE-114101,Bobby Elias,3947,27
Southeast Asia,BE-114551,Brad Eason,2455,118
Southeast Asia,BF-109751,Barbara Fisher,61,631
Southeast Asia,BF-110051,Barry Franz,2227,138
Southeast Asia,BF-110201,Barry Französisch,369,481
Southeast Asia,BF-110801,Bart Folk,1663,205
Southeast Asia,BF-111701,Ben Ferrer,1472,226
Southeast Asia,BF-112151,Benjamin Farhat,967,313
Southeast Asia,BG-110351,Barry Gonzalez,965,315
Southeast Asia,BG-116951,Brooke Gillingham,2324,129
Southeast Asia,BG-117401,Bruce Geld,3537,46
Southeast Asia,BH-117101,Brosina Hoffman,91,610
Southeast Asia,BK-112601,Berenike Kampe,519,434
Southeast Asia,BM-111401,Becky Martin,972,312
Southeast Asia,BM-115751,Brendan Murry,128,592
Southeast Asia,BM-117851,Bryan Mills,645,398
Southeast Asia,BN-114701,Brad Norvell,5065,14
Southeast Asia,BN-115151,Bradley Nguyen,457,451
Southeast Asia,BO-113501,Bill Overfelt,459,449
Southeast Asia,BO-114251,Bobby Odegard,64,624
Southeast Asia,BP-110951,Bart Pistole,571,420
Southeast Asia,BP-111551,Becky Pak,354,487
Southeast Asia,BP-111851,Ben Peterman,41,649
Southeast Asia,BP-112301,Benjamin Patterson,124,595
Southeast Asia,BP-112901,Beth Paige,2750,87
Southeast Asia,BS-113801,Bill Stewart,3776,33
Southeast Asia,BS-115901,Brendan Sweed,78,618
Southeast Asia,BS-116651,Brian Stugart,169,568
Southeast Asia,BS-117551,Bruce Stewart,907,326
Southeast Asia,BS-118001,Bryan Spruell,4260,23
Southeast Asia,BT-113051,Beth Thompson,1272,266
Southeast Asia,BT-113951,Bill Tyler,123,596
Southeast Asia,BT-114401,Bobby Trafton,2586,101
Southeast Asia,BT-114851,Brad Thomas,1149,289
Southeast Asia,BT-115301,Bradley Talbott,340,494
Southeast Asia,BT-116801,Brian Thompson,2520,108
Southeast Asia,BV-112451,Benjamin Venier,709,380
Southeast Asia,BW-110651,Barry Weirich,50,639
Southeast Asia,BW-111101,Bart Watters,1435,241
Southeast Asia,BW-112001,Ben Wallace,1363,254
Southeast Asia,CA-119651,Carol Adams,2498,110
Southeast Asia,CA-122651,Christina Anderson,2328,128
Southeast Asia,CA-123101,Christine Abelman,13,668
Southeast Asia,CB-120251,Cassandra Brandow,2000,160
Southeast Asia,CC-121001,Chad Cunningham,227,544
Southeast Asia,CC-121451,Charles Crestani,837,341
Southeast Asia,CC-122201,Chris Cortes,72,621
Southeast Asia,CC-123701,Christopher Conant,2038,153
Southeast Asia,CC-124301,Chuck Clark,1827,184
Southeast Asia,CC-124751,Cindy Chapman,1321,259
Southeast Asia,CC-126701,Craig Carreira,792,357
Southeast Asia,CC-126851,Craig Carroll,127,593
Southeast Asia,CD-119201,Carlos Daly,3886,30
Southeast Asia,CD-119801,Carol Darley,161,569
Southeast Asia,CD-122801,Christina DeMoss,374,478
Southeast Asia,CD-127901,Cynthia Delaney,685,387
Southeast Asia,CG-120401,Catherine Glotzbach,198,557
Southeast Asia,CG-125201,Claire Gute,1554,218
Southeast Asia,CH-120701,Cathy Hwang,655,395
Southeast Asia,CJ-118751,Carl Jackson,262,529
Southeast Asia,CJ-120101,Caroline Jumper,587,417
Southeast Asia,CK-122051,Chloris Kastensmidt,1087,297
Southeast Asia,CK-123251,Christine Kargatis,555,423
Southeast Asia,CK-125951,Clytie Kelty,2243,136
Southeast Asia,CK-127601,Cyma Kinney,888,333
Southeast Asia,CL-118901,Carl Ludwig,1641,207
Southeast Asia,CL-127001,Craig Leslie,1836,181
Southeast Asia,CM-118151,Candace McMahon,15,666
Southeast Asia,CM-118301,Cari MacIntyre,2010,158
Southeast Asia,CM-119351,Carlos Meador,1174,282
Southeast Asia,CM-121151,Chad McGuire,3894,29
Southeast Asia,CM-121601,Charles McCrossin,1461,230
Southeast Asia,CM-121901,Charlotte Melton,528,433
Southeast Asia,CM-122351,Chris McAfee,135,586
Southeast Asia,CM-123851,Christopher Martinez,2448,119
Southeast Asia,CM-124451,Chuck Magee,684,389
Southeast Asia,CM-126551,Corinna Mitchell,557,422
Southeast Asia,CP-120851,Cathy Prescott,1962,166
Southeast Asia,CR-125801,Clay Rozendal,2523,107
Southeast Asia,CR-126251,Corey Roper,3482,50
Southeast Asia,CR-127301,Craig Reiter,992,308
Southeast Asia,CS-118451,Cari Sayre,290,513
Southeast Asia,CS-118601,Cari Schnelling,2236,137
Southeast Asia,CS-119501,Carlos Soltero,3256,65
Southeast Asia,CS-121301,Chad Sievert,1311,261
Southeast Asia,CS-121751,Charles Sheldon,3436,53
Southeast Asia,CS-122501,Chris Selesnick,1803,187
Southeast Asia,CS-123551,Christine Sundaresam,1064,300
Southeast Asia,CS-124001,Christopher Schild,54,634
Southeast Asia,CS-124601,Chuck Sachs,715,377
Southeast Asia,CS-125051,Cindy Stewart,1160,287
Southeast Asia,CV-122951,Christina VanderZanden,2544,105
Southeast Asia,CV-128051,Cynthia Voltz,1923,171
Southeast Asia,CW-119051,Carl Weiss,45,644
Southeast Asia,CY-127451,Craig Yedwab,691,385
Southeast Asia,Co-126401,Corey-Lock,1595,211
Southeast Asia,DA-134501,Dianna Arnett,546,425
Southeast Asia,DB-129101,Daniel Byrd,23,661
Southeast Asia,DB-130601,Dave Brooks,287,515
Southeast Asia,DB-132101,Dean Braden,723,372
Southeast Asia,DB-132701,Deborah Brumfield,1775,191
Southeast Asia,DB-133601,Dennis Bolton,1468,228
Southeast Asia,DB-134051,Denny Blanton,599,411
Southeast Asia,DB-135551,Dorothy Badders,553,424
Southeast Asia,DB-136601,Duane Benoit,40,650
Southeast Asia,DC-128501,Dan Campbell,216,550
Southeast Asia,DD-135701,Dorothy Dickinson,499,439
Southeast Asia,DF-131351,David Flashing,2322,130
Southeast Asia,DH-130751,Dave Hallsten,3507,48
Southeast Asia,DH-136751,Duane Huffman,579,419
Southeast Asia,DJ-134201,Denny Joy,2587,100
Southeast Asia,DJ-135101,Don Jones,321,501
Southeast Asia,DJ-136301,Doug Jacobs,1228,275
Southeast Asia,DK-128351,Damala Kotsonis,236,542
Southeast Asia,DK-128951,Dana Kaydos,6372,6
Southeast Asia,DK-129851,Darren Koutras,1470,227
Southeast Asia,DK-130901,Dave Kipp,3533,47
Southeast Asia,DK-131501,David Kendrick,2262,134
Southeast Asia,DK-132251,Dean Katz,64,625
Southeast Asia,DK-133751,Dennis Kane,1254,268
Southeast Asia,DL-128651,Dan Lawera,32,653
Southeast Asia,DL-129251,Daniel Lacy,131,590
Southeast Asia,DL-133151,Delfina Latchford,812,350
Southeast Asia,DM-129551,Dario Medina,113,601
Southeast Asia,DM-130151,Darrin Martin,1875,177
Southeast Asia,DM-133451,Denise Monton,1447,236
Southeast Asia,DN-136901,Duane Noonan,286,517
Southeast Asia,DO-134351,Denny Ordway,3145,71
Southeast Asia,DO-136451,Doug O'Connell,110,602
Southeast Asia,DP-130001,Darren Powers,2840,83
Southeast Asia,DP-131651,David Philippe,843,339
Southeast Asia,DP-133901,Dennis Pardue,384,474
Southeast Asia,DR-128801,Dan Reichenbach,1606,209
Southeast Asia,DR-129401,Daniel Raglin,1854,179
Southeast Asia,DS-130301,Darrin Sayre,344,491
Southeast Asia,DS-131801,David Smith,1171,284
Southeast Asia,DV-130451,Darrin Van Huff,3353,57
Southeast Asia,DV-134651,Dianna Vittorini,788,360
Southeast Asia,DW-131951,David Wiener,91,611
Southeast Asia,DW-134801,Dianna Wilson,853,336
Southeast Asia,DW-135401,Don Weiss,1977,164
Southeast Asia,DW-135851,Dorothy Wardle,260,530
Southeast Asia,Dl-136001,Dorris liebe,6786,4
Southeast Asia,EA-140351,Erin Ashbrook,439,459
Southeast Asia,EB-137051,Ed Braxton,907,327
Southeast Asia,EB-137501,Edward Becker,1051,301
Southeast Asia,EB-138401,Ellis Ballard,1429,242
Southeast Asia,EB-138701,Emily Burns,2654,97
Southeast Asia,EB-139301,Eric Barreto,2342,126
Southeast Asia,EB-139751,Erica Bern,357,484
Southeast Asia,EB-141101,Eugene Barchas,2633,98
Southeast Asia,EB-141701,Evan Bailliet,42,647
Southeast Asia,EC-140501,Erin Creighton,69,622
Southeast Asia,ED-138851,Emily Ducich,2295,133
Southeast Asia,EG-139001,Emily Grady,145,578
Southeast Asia,EH-139451,Eric Hoffmann,393,473
Southeast Asia,EH-139901,Erica Hackney,1216,277
Southeast Asia,EH-140051,Erica Hernandez,366,482
Southeast Asia,EH-141251,Eugene Hildebrand,2821,84
Southeast Asia,EH-141851,Evan Henry,1114,291
Southeast Asia,EJ-137201,Ed Jacobs,3274,62
Southeast Asia,EJ-141551,Eva Jacobs,2492,112
Southeast Asia,EK-137951,Eileen Kiefer,681,390
Southeast Asia,EM-138251,Elizabeth Moffitt,327,498
Southeast Asia,EM-139601,Eric Murdock,1692,203
Southeast Asia,EM-140651,Erin Mull,600,410
Southeast Asia,EM-140951,Eudokia Martin,1296,263
Southeast Asia,EM-141401,Eugene Moren,2744,89
Southeast Asia,EM-142001,Evan Minnotte,7194,2
Southeast Asia,EN-137801,Edward Nazzal,329,497
Southeast Asia,EP-139151,Emily Phan,3270,63
Southeast Asia,ER-138551,Elpida Rittenbach,1468,229
Southeast Asia,ES-140201,Erica Smith,218,548
Southeast Asia,ES-140801,Erin Smith,88,612
Southeast Asia,FA-142301,Frank Atkinson,722,373
Southeast Asia,FC-142451,Frank Carlisle,820,347
Southeast Asia,FC-143351,Fred Chung,1050,302
Southeast Asia,FH-142751,Frank Hawley,3707,39
Southeast Asia,FH-143501,Fred Harton,712,379
Southeast Asia,FH-143651,Fred Hopkins,1668,204
Southeast Asia,FM-142151,Filia McAdams,3756,34
Southeast Asia,FM-142901,Frank Merwin,861,335
Southeast Asia,FM-143801,Fred McMath,242,537
Southeast Asia,FO-143051,Frank Olsen,1049,303
Southeast Asia,FP-143201,Frank Preis,948,318
Southeast Asia,FW-143951,Fred Wasserman,5656,10
Southeast Asia,GA-145151,George Ashbrook,811,352
Southeast Asia,GA-147251,Guy Armstrong,342,493
Southeast Asia,GB-145751,Giulietta Baptist,238,540
Southeast Asia,GD-145901,Giulietta Dortch,483,444
Southeast Asia,GG-146501,Greg Guthrie,434,462
Southeast Asia,GH-144251,Gary Hwang,1229,274
Southeast Asia,GH-144851,Gene Hale,786,361
Southeast Asia,GH-146651,Greg Hansen,1238,273
Southeast Asia,GK-146201,Grace Kelly,920,325
Southeast Asia,GM-145001,Gene McClure,135,587
Southeast Asia,GM-146801,Greg Matthias,768,364
Southeast Asia,GM-146951,Greg Maxwell,612,406
Southeast Asia,GR-145601,Georgia Rosenberg,756,366
Southeast Asia,GT-146351,Grant Thornton,2127,149
Southeast Asia,GT-147551,Guy Thornton,86,614
Southeast Asia,GW-146051,Giulietta Weimer,177,565
Southeast Asia,GZ-144701,Gary Zandusky,294,510
Southeast Asia,GZ-145451,George Zrebassa,455,454
Southeast Asia,HA-149051,Helen Abelman,1942,168
Southeast Asia,HA-149201,Helen Andreada,1446,237
Southeast Asia,HD-147851,Harold Dahlen,977,310
Southeast Asia,HE-148001,Harold Engle,495,441
Southeast Asia,HF-149951,Herbert Flentye,938,320
Southeast Asia,HG-148451,Harry Greene,679,391
Southeast Asia,HG-149651,Henry Goldwyn,881,334
Southeast Asia,HG-150251,Hunter Glantz,3715,38
Southeast Asia,HJ-148751,Heather Jas,2656,96
Southeast Asia,HK-148901,Heather Kirkland,1158,288
Southeast Asia,HL-150401,Hunter Lopez,2055,152
Southeast Asia,HM-148601,Harry Marie,967,314
Southeast Asia,HM-149801,Henry MacAllister,1723,199
Southeast Asia,HR-147701,Hallie Redmond,3094,72
Southeast Asia,HR-148301,Harold Ryan,37,651
Southeast Asia,HW-149351,Helen Wasserman,830,342
Southeast Asia,HZ-149501,Henia Zydlo,2470,116
Southeast Asia,IG-150851,Ivan Gibson,535,431
Southeast Asia,IM-150551,Ionia McGrath,227,545
Southeast Asia,IM-150701,Irene Maddox,2307,132
Southeast Asia,JA-159701,Joseph Airdo,3740,36
Southeast Asia,JB-159251,Joni Blumstein,462,447
Southeast Asia,JB-160001,Joy Bell-,4681,18
Southeast Asia,JB-160451,Julia Barnett,670,393
Southeast Asia,JC-153401,Jasper Cacioppo,1576,214
Southeast Asia,JC-157751,John Castell,2713,91
Southeast Asia,JC-161051,Julie Creighton,188,560
Southeast Asia,JD-157901,John Dryer,2478,115
Southeast Asia,JD-158951,Jonathan Doherty,686,386
Southeast Asia,JD-160151,Joy Daniels,1458,231
Southeast Asia,JD-161501,Justin Deggeller,1363,255
Southeast Asia,JE-156101,Jim Epp,206,553
Southeast Asia,JE-157151,Joe Elijah,1204,278
Southeast Asia,JE-157451,Joel Eaton,3189,69
Southeast Asia,JE-161651,Justin Ellison,1411,247
Southeast Asia,JF-151901,Jamie Frazer,5869,9
Southeast Asia,JF-152951,Jason Fortune-,1444,239
Southeast Asia,JF-154151,Jennifer Ferguson,986,309
Southeast Asia,JF-154901,Jeremy Farry,721,374
Southeast Asia,JF-155651,Jill Fjeld,381,475
Southeast Asia,JG-151601,James Galang,12,669
Southeast Asia,JG-153101,Jason Gross,1937,169
Southeast Asia,JG-158051,John Grady,1756,196
Southeast Asia,JH-154301,Jennifer Halladay,2182,141
Southeast Asia,JH-158201,John Huston,351,488
Southeast Asia,JH-159101,Jonathan Howell,374,479
Southeast Asia,JH-159851,Joseph Holt,2362,125
Southeast Asia,JH-161801,Justin Hirsh,2001,159
Southeast Asia,JJ-154451,Jennifer Jackson,193,558
Southeast Asia,JK-152051,Jamie Kunitz,102,606
Southeast Asia,JK-153251,Jason Klamczynski,344,492
Southeast Asia,JK-153701,Jay Kimmel,418,463
Southeast Asia,JK-156251,Jim Karlsson,1239,272
Southeast Asia,JK-156401,Jim Kriz,217,549
Southeast Asia,JK-157301,Joe Kamberova,6784,5
Southeast Asia,JK-160901,Juliana Krohn,2996,81
Southeast Asia,JK-161201,Julie Kriz,3559,45
Southeast Asia,JL-151301,Jack Lebron,895,330
Southeast Asia,JL-151751,James Lanier,2819,85
Southeast Asia,JL-152351,Janet Lee,21,663
Southeast Asia,JL-155051,Jeremy Lonsdale,78,619
Southeast Asia,JM-152501,Janet Martin,110,603
Southeast Asia,JM-152651,Janet Molinari,1763,193
Southeast Asia,JM-155801,Jill Matthias,397,472
Southeast Asia,JM-156551,Jim Mitchum,737,370
Southeast Asia,JM-158651,John Murray,1091,295
Southeast Asia,JM-161951,Justin MacKendrick,172,567
Southeast Asia,JO-152801,Jas O'Carroll,140,581
Southeast Asia,JP-154601,Jennifer Patt,3073,75
Southeast Asia,JP-155201,Jeremy Pistek,2621,99
Southeast Asia,JP-161351,Julie Prescott,1757,195
Southeast Asia,JR-156701,Jim Radford,1766,192
Southeast Asia,JS-155951,Jill Stevenson,5585,11
Southeast Asia,JS-156851,Jim Sink,155,571
Southeast Asia,JS-158801,John Stevenson,56,632
Southeast Asia,JS-160301,Joy Smith,6192,7
Southeast Asia,JW-152201,Jane Waco,2425,121
Southeast Asia,JW-159551,Joni Wasserman,606,408
Southeast Asia,JW-160751,Julia West,1884,174
Southeast Asia,KA-165251,Kelly Andreada,1985,162
Southeast Asia,KB-162401,Karen Bern,279,521
Southeast Asia,KB-163151,Karl Braun,3289,60
Southeast Asia,KB-164051,Katrina Bavinger,4153,25
Southeast Asia,KB-166001,Ken Brennan,471,445
Southeast Asia,KC-162551,Karen Carlisle,824,346
Southeast Asia,KC-165401,Kelly Collister,2159,144
Southeast Asia,KC-166751,Kimberly Carter,50,640
Southeast Asia,KD-162701,Karen Daniels,4891,16
Southeast Asia,KD-163451,Katherine Ducich,319,502
Southeast Asia,KD-164951,Keith Dawkins,2165,143
Southeast Asia,KD-166151,Ken Dana,42,648
Southeast Asia,KE-164201,Katrina Edelman,1094,294
Southeast Asia,KF-162851,Karen Ferguson,18,665
Southeast Asia,KH-163301,Katharine Harms,3799,31
Southeast Asia,KH-163601,Katherine Hughes,1171,285
Southeast Asia,KH-165101,Keith Herrera,1714,201
Southeast Asia,KH-166301,Ken Heidel,150,572
Southeast Asia,KH-166901,Kristen Hastings,1456,234
Southeast Asia,KL-165551,Kelly Lampkin,828,344
Southeast Asia,KL-166451,Ken Lonsdale,110,604
Southeast Asia,KM-162251,Kalyca Meade,157,570
Southeast Asia,KM-166601,Khloe Miller,4406,20
Southeast Asia,KM-167201,Kunst Miller,4940,15
Southeast Asia,KN-163901,Katherine Nockton,2033,154
Southeast Asia,KN-164501,Kean Nguyen,123,597
Southeast Asia,KS-163001,Karen Seio,519,435
Southeast Asia,KT-164651,Kean Takahito,1796,188
Southeast Asia,KT-164801,Kean Thornton,678,392
Southeast Asia,KW-164351,Katrina Willman,829,343
Southeast Asia,KW-165701,Kelly Williams,460,448
Southeast Asia,LA-167801,Laura Armstrong,4275,22
Southeast Asia,LB-167351,Larry Blacks,812,351
Southeast Asia,LB-167951,Laurel Beltran,288,514
Southeast Asia,LC-168851,Lena Creighton,1446,238
Southeast Asia,LC-169601,Lindsay Castell,1914,172
Southeast Asia,LC-170501,Liz Carlisle,380,476
Southeast Asia,LD-168551,Lela Donovan,1403,250
Southeast Asia,LE-168101,Laurel Elliston,614,405
Southeast Asia,LF-171851,Luke Foster,1244,270
Southeast Asia,LH-169001,Lena Hernandez,1570,217
Southeast Asia,LH-171551,Logan Haushalter,792,358
Southeast Asia,LL-168401,Lauren Leatherbury,118,600
Southeast Asia,LM-170651,Liz MacKendrick,1203,279
Southeast Asia,LO-171701,Lori Olson,1436,240
Southeast Asia,LP-170801,Liz Pelletier,1537,221
Southeast Asia,LP-170951,Liz Preis,2338,127
Southeast Asia,LR-170351,Lisa Ryan,102,607
Southeast Asia,LS-169451,Linda Southworth,3344,58
Southeast Asia,LS-169751,Lindsay Shagiari,63,628
Southeast Asia,LS-172001,Luke Schmidt,1970,165
Southeast Asia,LS-172301,Lycoris Saunders,1420,245
Southeast Asia,LS-172451,Lynn Smith,1541,220
Southeast Asia,LT-167651,Larry Tron,414,465
Southeast Asia,LT-171101,Liz Thompson,438,460
Southeast Asia,LW-168251,Laurel Workman,372,480
Southeast Asia,LW-171251,Liz Willingham,529,432
Southeast Asia,LW-172151,Luke Weiss,148,574
Southeast Asia,MA-175601,Matt Abelman,664,394
Southeast Asia,MA-179951,Michelle Arnett,1795,189
Southeast Asia,MB-173051,Maria Bertelson,726,371
Southeast Asia,MC-172751,Marc Crier,716,376
Southeast Asia,MC-174251,Mark Cousins,3901,28
Southeast Asia,MC-175751,Matt Collins,2761,86
Southeast Asia,MC-176051,Matt Connell,356,486
Southeast Asia,MC-176351,Matthew Clasen,2702,94
Southeast Asia,MC-178451,Michael Chen,3684,40
Southeast Asia,MC-181001,Mick Crebagga,591,415
Southeast Asia,MC-181301,Mike Caudle,127,594
Southeast Asia,MD-173501,Maribeth Dona,817,348
Southeast Asia,MD-178601,Michael Dominguez,2713,92
Southeast Asia,ME-177251,Max Engle,655,396
Southeast Asia,ME-180101,Michelle Ellison,404,469
Southeast Asia,MF-176651,Maureen Fritzler,149,573
Southeast Asia,MF-182501,Monica Federle,3631,42
Southeast Asia,MG-176501,Matthew Grinstein,361,483
Southeast Asia,MG-176801,Maureen Gastineau,3432,54
Southeast Asia,MG-176951,Maureen Gnade,54,635
Southeast Asia,MG-178751,Michael Grace,137,584
Southeast Asia,MG-178901,Michael Granlund,445,457
Southeast Asia,MG-181451,Mike Gockenbach,199,555
Southeast Asia,MG-182051,Mitch Gastineau,184,562
Southeast Asia,MH-172901,Marc Harrigan,2442,120
Southeast Asia,MH-174401,Mark Haberlin,30,655
Southeast Asia,MH-174551,Mark Hamilton,141,580
Southeast Asia,MH-176201,Matt Hagelstein,713,378
Southeast Asia,MH-177851,Maya Herman,1515,222
Southeast Asia,MH-181151,Mick Hernandez,259,531
Southeast Asia,MK-179051,Michael Kennedy,2218,139
Southeast Asia,MK-181601,Mike Kennedy,685,388
Southeast Asia,ML-173951,Marina Lichtenstein,1091,296
Southeast Asia,ML-174101,Maris LaWare,1332,257
Southeast Asia,ML-177551,Max Ludwig,976,311
Southeast Asia,ML-180401,Michelle Lonsdale,1576,215
Southeast Asia,ML-182651,Muhammed Lee,268,527
Southeast Asia,MM-172601,Magdelene Morse,3561,44
Southeast Asia,MM-179201,Michael Moore,54,636
Southeast Asia,MM-180551,Michelle Moray,43,646
Southeast Asia,MM-182801,Muhammed MacIntyre,273,525
Southeast Asia,MN-179351,Michael Nguyen,185,561
Southeast Asia,MO-178001,Meg O'Connel,2417,122
Southeast Asia,MP-174701,Mark Packer,1243,271
Southeast Asia,MP-179651,Michael Paige,1583,213
Southeast Asia,MP-181751,Mike Pelletier,3454,52
Southeast Asia,MR-175451,Mathew Reese,615,404
Southeast Asia,MS-173651,Maribeth Schnelling,1718,200
Southeast Asia,MS-175301,MaryBeth Skach,776,362
Southeast Asia,MS-177101,Maurice Satty,86,615
Southeast Asia,MS-177701,Maxwell Schwartz,322,500
Southeast Asia,MS-178301,Melanie Seite,140,582
Southeast Asia,MS-179801,Michael Stewart,199,556
Southeast Asia,MT-178151,Meg Tillman,1413,246
Southeast Asia,MT-180701,Michelle Tran,1000,307
Southeast Asia,MV-174851,Mark Van Huff,1829,183
Southeast Asia,MW-182201,Mitch Webber,147,575
Southeast Asia,MW-182351,Mitch Willingham,567,421
Southeast Asia,MY-173801,Maribeth Yedwab,595,412
Southeast Asia,MY-182951,Muhammed Yedwab,926,323
Southeast Asia,MZ-173351,Maria Zettner,841,340
Southeast Asia,MZ-175151,Mary Zewe,3401,55
Southeast Asia,NB-185801,Nicole Brennan,944,319
Southeast Asia,NB-186551,Nona Balk,51,638
Southeast Asia,NC-183401,Nat Carroll,1813,185
Southeast Asia,NC-184151,Nathan Cano,63,629
Southeast Asia,NC-186251,Noah Childs,277,523
Southeast Asia,ND-184601,Neil Ducich,100,608
Southeast Asia,NF-183851,Natalie Fritzler,607,407
Southeast Asia,NF-184751,Neil Französisch,507,438
Southeast Asia,NF-185951,Nicole Fjeld,279,522
Southeast Asia,NG-183551,Nat Gilpin,11,672
Southeast Asia,NG-184301,Nathan Gelder,2729,90
Southeast Asia,NH-186101,Nicole Hansen,3182,70
Southeast Asia,NK-184901,Neil Knudson,2315,131
Southeast Asia,NL-183101,Nancy Lomonaco,699,382
Southeast Asia,NM-184451,Nathan Mautz,2244,135
Southeast Asia,NM-185201,Neoma Murray,283,519
Southeast Asia,NP-186701,Nora Paige,29,656
Southeast Asia,NP-186851,Nora Pelletier,3756,35
Southeast Asia,NP-187001,Nora Preis,511,437
Southeast Asia,NR-185501,Nick Radford,1832,182
Southeast Asia,NS-185051,Neola Schneider,1388,252
Southeast Asia,NS-186401,Noel Staavos,12,670
Southeast Asia,NW-184001,Natalie Webber,804,354
Southeast Asia,ON-187151,Odella Nelson,237,541
Southeast Asia,OT-187301,Olvera Toch,4462,19
Southeast Asia,PA-190601,Pete Armstrong,707,381
Southeast Asia,PB-188051,Patrick Bzostek,469,446
Southeast Asia,PB-191501,Philip Brown,137,585
Southeast Asia,PB-192101,Phillip Breyer,2134,148
Southeast Asia,PC-187451,Pamela Coakley,2146,146
Southeast Asia,PC-190001,Pauline Chand,1571,216
Southeast Asia,PF-191201,Peter Fuller,587,418
Southeast Asia,PF-191651,Philip Fox,249,535
Southeast Asia,PF-192251,Phillip Flathmann,1403,251
Southeast Asia,PG-188201,Patrick Gardner,1810,186
Southeast Asia,PG-188951,Paul Gonzalez,1458,232
Southeast Asia,PH-187901,Patricia Hirasaki,250,533
Southeast Asia,PJ-190151,Pauline Johnson,616,403
Southeast Asia,PK-189101,Paul Knutson,649,397
Southeast Asia,PK-190751,Pete Kriz,22,662
Southeast Asia,PL-189251,Paul Lucas,1609,208
